ID68,Wealth,weight1991,age2017,selfemployed91,Child Wage,Wage,Age,Self-employed,Wage Percentile,wage0919_p,Female,Occupation = Technical,Occupation = Manager,Occupation = Sales,Occupation = Clerical,Occupation = Craftsman,Occupation = Operatives,Occupation = Transport,Occupation = Laborers,Occupation = Farmers,Occupation = Farm Laborers,Occupation = Service,Occupation = Private,Industry = Agriculture,Industry = Mining,Industry = Construction,Industry = Manufacturing,Industry = Transportation,Industry = Retail Trade,Industry = Finance,Industry = Business,Industry = Personal,Industry = Entertainment,Industry = Professional,Industry = Public Admin,African-American,Northeast,Northcentral,South,West,Some High School,High School,Some College,College,Married,cfemale,coccTechnical,coccManager,coccSales,coccClerical,coccCraftsman,coccOperatives,coccTransport,coccLaborers,coccFarmers,coccFarmLaborers,coccService,coccPrivate,cindAgriculture,cindMining,cindConstruction,cindManufacturing,cindTransportation,cindRetailTrade,cindFinance,cindBusiness,cindPersonal,cindEntertainment,cindProfessional,cindPublic,cBlack,cNortheast,cNorthCentral,cSouth,cWest,csomeHS,cHS,csomeCollege,cCollege,cmarried,wealth_p,A1,A2,A3,A4,A5,A6,A7,A8,MedianMobility,OuterFold,Pred_Income,Pred_IncomeWealth,Pred_IncomeWealthEducation,Pred_ResourcesDemographics,Pred_Full,PredictionRevision,Pred_Full_GB,Pred_Income_Logit,Pred_Full_Logit,IncomeQuartile,WealthQuartile,IncomeQuintile,IncomeDecile,WealthDecile,High Wealth,HighAdvantage,LowAdvantage,OpportunityGroup,RevisionGroup,IncomeOnlyScoreQuintile,RevisionTercileWithinIncomeScore,MobilityBin,_g1_0,_g0_0,_g1_1,_g0_1,_g1_2,_g0_2,_g1_3,_g0_3,_g1_4,_g0_4,_g1_5,_g0_5,Disadvantaged,EducationGroup,Bottom10Predicted,RaceGroup,RegionGroup
5549,50578.022718429565,0.456,30,0.0,45832.617,44355.938,34.0,0.0,50.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.573401296610563,0.46589240667664955,0.3074981947821628,0.32410945182741985,0.32610112158797966,-0.2473001750225834,0.3487930148900836,0.42582921065949403,0.3132472705214866,Q2,Q2,Q3,D5,D5,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,25–50%,0,1,0,1,0,1,1,0,0,0,1,0,False,High school,False,Black,South
5549,-7565.088868141174,0.519,31,0.0,36885.527,35353.27,30.0,0.0,40.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.21596499591380452,0.16298823482496524,0.2373066611041474,0.2097918288694495,0.22919590337108064,0.01323090745727612,0.23666769686201541,0.4084992472228021,0.2448569198125867,Q2,Q1,Q2,D4,D1,0.0,0.0,1.0,Low,Middle 80%,Q1,Middle revision,10–25%,0,1,0,1,0,1,1,0,0,0,1,0,False,High school,False,Black,South
5553,181562.13283538818,2.586,59,0.0,41459.914,31498.09,66.0,0.0,36.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.40733701032075137,0.48817094328126753,0.4393311400451037,0.324292889047545,0.37205401889465545,-0.03528299142609592,0.3472510890512258,0.39658199545392736,0.36312699631997153,Q2,Q3,Q2,D4,D8,1.0,0.0,0.0,High,Middle 80%,Q3,Middle revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,Some high school,False,Black,West
5553,181562.13283538818,3.255,57,0.0,59211.65,31498.09,66.0,0.0,36.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.40733701032075137,0.48817094328126753,0.4393311400451037,0.324292889047545,0.37205401889465545,-0.03528299142609592,0.3472510890512258,0.39658199545392736,0.36312699631997153,Q2,Q3,Q2,D4,D8,1.0,0.0,0.0,High,Middle 80%,Q3,Middle revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,Some high school,False,Black,West
5553,283150.4690647125,2.451,31,0.0,56572.414,64756.45,32.0,0.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.6985293009259986,0.7651498711827588,0.7569255745756024,0.478985596224474,0.4532282085160836,-0.24530109240991504,0.5322049860559647,0.49401602935931427,0.3751200052223577,Q3,Q4,Q4,D7,D8,1.0,0.0,0.0,Low,Lower than income-only,Q5,Low revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,High school,False,Black,West
5553,283150.4690647125,2.451,33,0.0,99495.89,64756.45,32.0,0.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,79.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0.6985293009259986,0.7651498711827588,0.7569255745756024,0.478985596224474,0.4532282085160836,-0.24530109240991504,0.5322049860559647,0.49401602935931427,0.3751200052223577,Q3,Q4,Q4,D7,D8,1.0,0.0,0.0,Low,Lower than income-only,Q5,Low revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,High school,False,Black,West
5559,38906.1713218689,11.743,31,0.0,93822.55,49831.215,29.0,0.0,57.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.4665500571362534,0.38711844137379964,0.4619167147000491,0.33238109894185774,0.33993299248969855,-0.12661706464655487,0.2973100398584609,0.4365780244482718,0.3767813088262619,Q3,Q2,Q3,D6,D5,0.0,0.0,0.0,Low,Middle 80%,Q3,Low revision,25–50%,0,1,1,0,0,0,1,0,0,0,1,0,False,College,False,Black,South
5560,173294.57142949104,14.083,46,0.0,52652.508,1006.14276,44.0,0.0,3.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.38121331344512455,0.3841955621834985,0.31570655150510696,0.3753126261373633,0.4016454794193681,0.020432165974243577,0.4147976058796081,0.3204745406854349,0.41964185681805105,Q1,Q3,Q1,D1,D7,1.0,0.0,0.0,High,Middle 80%,Q3,Middle revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,High school,False,Black,South
5560,173294.57142949104,14.083,48,0.0,9401.506,1006.14276,44.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.38121331344512455,0.3841955621834985,0.31570655150510696,0.3753126261373633,0.4016454794193681,0.020432165974243577,0.4147976058796081,0.3204745406854349,0.41964185681805105,Q1,Q3,Q1,D1,D7,1.0,0.0,0.0,High,Middle 80%,Q3,Middle revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,High school,False,Black,South
5560,173294.57142949104,14.083,40,0.0,28570.64,1006.14276,44.0,0.0,3.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.38121331344512455,0.3841955621834985,0.31570655150510696,0.3753126261373633,0.4016454794193681,0.020432165974243577,0.4147976058796081,0.3204745406854349,0.41964185681805105,Q1,Q3,Q1,D1,D7,1.0,0.0,0.0,High,Middle 80%,Q3,Middle revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,High school,False,Black,South
5562,36744.71735954285,4.557,34,0.0,52662.56,65256.504,43.0,0.0,71.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6310262495338338,0.4882855412963152,0.2748013552120732,0.3778722851320524,0.4142710495085907,-0.21675520002524307,0.40249057981271974,0.4738050145621877,0.31107909136624834,Q3,Q2,Q4,D8,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,25–50%,0,1,0,1,0,1,1,0,0,0,1,0,False,Some high school,False,Black,South
5565,35880.13577461243,8.501,38,0.0,39178.195,43383.56,36.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5385778138206685,0.43301682167606786,0.3187377565109918,0.32913784139184155,0.2750750104548909,-0.2635028033657776,0.28187195920097013,0.4228699575930442,0.21666983868675063,Q2,Q2,Q3,D5,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,10–25%,0,1,0,1,0,1,1,0,0,0,1,0,False,High school,False,Black,South
5565,35880.13577461243,8.501,42,0.0,83780.336,43383.56,36.0,0.0,49.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.5385778138206685,0.43301682167606786,0.3187377565109918,0.32913784139184155,0.2750750104548909,-0.2635028033657776,0.28187195920097013,0.4228699575930442,0.21666983868675063,Q2,Q2,Q3,D5,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,10–25%,0,1,0,1,0,1,1,0,0,0,1,0,False,High school,False,Black,South
5565,35880.13577461243,8.501,45,0.0,58184.35,43383.56,36.0,0.0,49.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5385778138206685,0.43301682167606786,0.3187377565109918,0.32913784139184155,0.2750750104548909,-0.2635028033657776,0.28187195920097013,0.4228699575930442,0.21666983868675063,Q2,Q2,Q3,D5,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,10–25%,0,1,0,1,0,1,1,0,0,0,1,0,False,High school,False,Black,South
5565,47551.987171173096,10.995,46,0.0,69042.86,67544.69,40.0,0.0,72.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,44.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.47298348769616566,0.4810308189194589,0.5955356966075956,0.4949704869777718,0.47581253590163214,0.002829048205466478,0.47807307729526133,0.4850532501805517,0.5022296498392939,Q3,Q2,Q4,D8,D5,0.0,0.0,1.0,Low,Middle 80%,Q3,Middle revision,50–75%,0,1,0,1,0,1,1,0,0,0,1,0,False,Some college,False,Black,South
5565,47551.987171173096,10.995,43,0.0,88399.586,67544.69,40.0,0.0,72.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,44.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.47298348769616566,0.4810308189194589,0.5955356966075956,0.4949704869777718,0.47581253590163214,0.002829048205466478,0.47807307729526133,0.4850532501805517,0.5022296498392939,Q3,Q2,Q4,D8,D5,0.0,0.0,1.0,Low,Middle 80%,Q3,Middle revision,50–75%,0,1,0,1,0,1,1,0,0,0,1,0,False,Some college,False,Black,South
5566,23775.993585586548,23.726,42,0.0,49799.016,32534.004,39.0,0.0,37.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.41435010859235705,0.3689478510486016,0.2828963317438619,0.3660034604482329,0.27894257046357307,-0.13540753812878398,0.24793259579529398,0.39560698689796947,0.22865285289445272,Q2,Q2,Q2,D4,D4,0.0,0.0,1.0,Middle,Middle 80%,Q3,Low revision,10–25%,0,1,0,1,0,1,1,0,0,0,1,0,False,Some college,False,Black,South
5566,23775.993585586548,23.726,45,0.0,95709.07,54159.6,,0.0,61.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.3127609040436832,0.5285566461788158,0.4991132324296369,0.5455674573494578,0.48925384866500127,0.1764929446213181,0.44628716690455245,0.4504217740594406,0.49006507121730125,Q3,Q2,Q4,D7,D4,0.0,0.0,1.0,Low,Middle 80%,Q2,High revision,50–75%,0,1,0,1,0,1,0,1,0,0,0,1,False,Omitted/other education,False,Other/non-Black,Other
5569,31846.862680912018,5.887,50,0.0,25348.64,328.13605,59.0,0.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.018134535330242212,0.16623745092989367,0.17038539016919999,0.1583482201493719,0.18286707569392732,0.16473254036368512,0.20511251232766106,0.3189414071192131,0.23614655647119095,Q1,Q2,Q1,D1,D4,0.0,0.0,1.0,Low,Middle 80%,Q1,High revision,Bottom 10%,0,1,0,1,0,1,1,0,0,0,1,0,False,Some high school,True,Black,South
5569,31846.862680912018,5.887,53,0.0,46054.133,328.13605,59.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.018134535330242212,0.16623745092989367,0.17038539016919999,0.1583482201493719,0.18286707569392732,0.16473254036368512,0.20511251232766106,0.3189414071192131,0.23614655647119095,Q1,Q2,Q1,D1,D4,0.0,0.0,1.0,Low,Middle 80%,Q1,High revision,Bottom 10%,0,1,0,1,0,1,1,0,0,0,1,0,False,Some high school,True,Black,South
5569,-2377.599358558655,5.775,30,0.0,11625.435,4108.913,33.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.2639414561754977,0.1505693312437835,0.09069378729615143,0.12131280527026553,0.10660478933768834,-0.15733666683780934,0.11805924608329513,0.32753987745191104,0.0834057707206258,Q1,Q1,Q1,D1,D1,0.0,0.0,1.0,Low,Lower than income-only,Q2,Low revision,Bottom 10%,0,1,0,1,0,1,1,0,0,0,1,0,True,Some high school,True,Black,South
5569,-2377.599358558655,5.775,42,0.0,17106.53,4108.913,33.0,0.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.2639414561754977,0.1505693312437835,0.09069378729615143,0.12131280527026553,0.10660478933768834,-0.15733666683780934,0.11805924608329513,0.32753987745191104,0.0834057707206258,Q1,Q1,Q1,D1,D1,0.0,0.0,1.0,Low,Lower than income-only,Q2,Low revision,Bottom 10%,0,1,0,1,0,1,1,0,0,0,1,0,True,Some high school,True,Black,South
5570,161028.3201932907,2.887,53,0.0,20665.94,9685.224,71.0,1.0,13.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0.14963949678359742,0.4205628849167389,0.3062128900777261,0.28435337310970665,0.3222469423062999,0.1726074455227025,0.19308849404983153,0.36044898654266183,0.43079173468063703,Q1,Q3,Q1,D2,D7,1.0,0.0,0.0,Middle,Middle 80%,Q1,High revision,25–50%,1,0,0,1,0,0,1,0,1,0,0,0,False,Some high school,False,Black,South
5570,32637.954831123352,3.191,43,0.0,65604.37,34624.438,36.0,0.0,39.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.2867365927682609,0.21818607767242898,0.29083545642357395,0.3154798523744788,0.3131133252442214,0.026376732475960507,0.3431511834580326,0.4071055554976595,0.40594618937401855,Q2,Q2,Q2,D4,D4,0.0,0.0,1.0,Middle,Middle 80%,Q2,Middle revision,25–50%,0,1,0,1,0,1,1,0,0,0,1,0,False,High school,False,Black,South
